miete;mieteqm;flaeche;bjahr;bad;kueche;bezv;lage;zh
861.1;1.118.312;77;1969;0;0;1133;1;1
929.7;15.495;60;1961;0;0;231;2;1
315.5;1.314.583;24;1960;0;0;231;2;1
583.9;1.269.348;46;1957.5;0;0;522;1;1
1427.9;1.983.195;72;1918;0;1;531;2;1
862;1.873.913;46;1952;0;1;1347;2;1
578;180.625;32;1971;0;0;2022;2;1
1096.7;21.934;50;1984;0;0;2022;2;0
1295.9;1.682.987;77;1957.5;0;0;350;2;1
889.7;2.281.282;39;1957.5;0;0;153;2;1
919.4;1.372.239;67;1957.5;0;0;372;2;1
699.4;7.136.735;98;1963;0;0;411;2;1
607.4;2.024.667;30;1968;0;0;1921;1;1
838.2;1.862.667;45;1992;0;0;930;2;1
306.6;5.286.207;58;1929;0;0;232;2;0
1307.7;2.043.281;64;1991;0;0;1408;2;1
593.3;2.118.929;28;1961;0;0;425;2;1
700.9;876.125;80;1970;0;0;724;1;1
812.7;18. Sep;43;1957.5;0;0;350;2;1
600.6;17.16;35;1959;0;0;926;2;1
628.2;1.653.158;38;1959;0;0;624;1;1
517.9;1.056.939;49;1963;0;0;623;1;1
452.3;7.295.161;62;1972;0;0;432;1;1
1236.1;1.056.496;117;1918;0;0;413;2;1
573.7;9.723.729;59;1960;0;0;432;1;1
500.5;5.958.333;84;1961;0;0;432;1;1
978.1;155.254;63;1957.5;0;0;350;2;1
1360.8;Dez 15;112;1918;0;0;360;2;1
866.5;1.547.321;56;1969;0;0;2522;1;1
1066.6;1.240.233;86;1918;0;0;2524;1;1
1295.4;1.439.333;90;1956;0;0;2524;1;1
970.1;1.644.237;59;1958;0;0;913;2;1
1046.7;1.137.717;92;1918;0;0;1372;2;1
629.9;1.340.213;47;1967;0;0;2221;1;1
619.1;9.524.615;65;1957.5;0;0;623;1;1
1151.7;1.857.581;62;1918;0;0;816;1;1
385.5;6.883.929;56;1929;0;0;822;1;0
891.4;1.371.385;65;1961;0;0;231;2;1
549.6;5.785.263;95;1959;0;0;333;2;1
941.2;14.48;65;1960;0;0;1132;1;1
1452.9;14.529;100;1985;0;0;1236;1;1
489.6;06. Dez;80;1929;0;0;812;1;0
736.3;1.082.794;68;1939;0;0;822;1;1
937.7;1.769.245;53;1957.5;0;0;231;2;1
629.6;1.701.622;37;1966;0;0;210;2;1
444.2;6.084.932;73;1972;0;0;822;1;0
1209.7;1.512.125;80;1957.5;0;0;321;2;1
436.1;6.814.063;64;1934;0;0;1372;2;1
1038.9;1.484.143;70;1955;0;1;1363;1;1
1211.3;1.807.911;67;1961;0;0;532;2;1
740.9;14.818;50;1958;0;0;1347;2;1
665.6;1.957.647;34;1972;0;0;1714;1;1
810.7;06. Mai;134;1918;0;0;563;2;1
684.8;1.268.148;54;1929;0;0;563;2;1
1105;21.25;52;1929;0;0;210;2;1
1183.6;1.820.923;65;1994;0;1;1712;1;1
442.1;1.163.421;38;1958;0;0;1375;1;1
1043.8;1.969.434;53;1939;0;0;1624;1;1
773.5;11. Mai;70;1961;0;0;360;2;1
340.9;5.777.966;59;1929;0;0;372;1;1
537.1;1.032.885;52;1957.5;0;0;413;2;1
1261.3;1.051.083;120;1939;0;0;2133;3;1
1368.7;2.105.692;65;1929;0;0;151;2;1
1126.6;106.283;106;1954;0;0;1921;1;1
956;1.426.866;67;1957.5;0;0;163;1;1
536.9;134.225;40;1965;0;0;1404;1;1
1148.8;1.740.606;66;1959;0;0;1712;1;1
1550.4;2.214.857;70;1989;0;0;1636;1;1
1089.5;9.995.413;109;1929;0;0;913;2;1
560.6;1.868.667;30;1971;0;0;916;2;1
495.4;1.054.043;47;1972;0;0;1913;1;1
971.1;16.185;60;1979;0;0;2024;1;1
923.7;15.395;60;1929;0;0;914;2;1
652.3;1.358.958;48;1957.5;0;0;943;2;1
328.3;1.094.333;30;1939;0;0;331;1;0
1227.2;2.315.472;53;1957.5;0;0;913;2;1
541.2;9.331.035;58;1924;0;0;732;2;1
863;9.806.818;88;1951;1;0;734;1;1
1439.1;1.798.875;80;1972;0;0;2027;2;1
700.3;9.726.389;72;1963;1;0;1712;1;1
829.5;1.202.174;69;1964;0;0;1622;1;1
855.6;1.555.636;55;1959;0;0;2025;1;1
996.4;1.581.587;63;1963;0;0;1712;1;1
500.3;1.352.162;37;1957.5;0;0;1025;1;1
1007.5;06. Mai;155;1929;1;0;163;1;1
408.7;8.514.584;48;1962;0;0;372;2;1
1471.3;2.015.479;73;1969;0;0;1952;3;1
626;1.159.259;54;1960;0;0;1114;1;1
1783.3;1.666.636;107;1959;0;0;1935;2;1
701.7;1.323.962;53;1973;0;0;2024;1;1
268.6;3.123.256;86;1939;0;0;942;2;1
1201.2;17.16;70;1918;0;0;121;2;1
651.1;8.681.333;75;1957.5;0;0;951;1;1
591.3;82.125;72;1954;0;0;963;1;0
600.6;8.341.666;72;1970;0;0;964;2;1
1014.7;1.691.167;60;1984;0;0;942;2;1
347.7;8.915.385;39;1957.5;0;0;951;1;1
902.2;1.086.988;83;1924;0;0;1011;1;1
1078.5;89.875;120;1918;0;0;962;1;1
1549.6;1.581.224;98;1929;0;0;543;2;1
564.5;1.568.056;36;1957.5;1;0;1407;2;1
1129.4;1.328.706;85;1969;0;0;1641;1;1
884.4;1.065.542;83;1972;0;0;1635;1;1
1109;22.18;50;1994;0;0;1634;2;1
644.7;1.499.302;43;1969;0;0;1631;1;1
619.7;1.291.042;48;1966;0;0;1615;2;1
1422.8;1.451.837;98;1959;1;0;1624;2;1
1116.7;1.254.719;89;1979;0;1;1401;1;1
1545.5;1.818.235;85;1980;0;0;411;2;1
592.1;1.003.559;59;1960;0;0;272;1;1
809.2;1.078.933;75;1929;0;0;611;1;1
381.2;6.148.387;62;1918;0;0;623;1;0
771;1.186.154;65;1994;0;0;152;2;1
371.2;1.003.243;37;1924;0;0;2223;1;1
1189.7;1.226.495;97;1994;0;0;2142;1;1
1281.3;2.171.695;59;1991;0;0;2133;3;1
822.7;1.828.222;45;1965;0;0;1923;1;1
727.2;1.731.429;42;1983;0;0;1912;1;1
593.3;1.318.444;45;1941;0;0;1924;1;1
776.5;9.469.512;82;1935;0;0;623;1;1
485.8;1.278.421;38;1995;0;0;2223;1;1
573.7;1.978.276;29;1956;0;0;1243;2;1
635.3;1.041.475;61;1957.5;0;0;360;2;1
691.1;6.581.904;105;1918;0;0;371;2;1
783.8;1.822.791;43;1918;0;0;811;1;0
1323.7;1.557.294;85;1918;0;0;623;1;1
1989.2;2.072.083;96;1918;0;1;926;2;1
979.7;1.152.588;85;1957.5;0;0;413;2;1
712.3;8.686.585;82;1957.5;0;0;414;1;1
743.3;1.376.481;54;1957.5;0;0;926;2;1
577.9;2.063.929;28;1957.5;0;0;350;2;1
837.4;1.179.437;71;1973;0;0;1642;1;1
891.1;1.650.185;54;1968;0;0;1641;1;1
655.4;2.048.125;32;1973;0;0;563;2;1
1687.3;2.191.299;77;1994.5;0;1;1532;2;1
412.7;1.965.238;21;1972;0;0;565;2;1
645.8;7.175.555;90;1918;0;0;563;2;1
1020.6;212.625;48;1996;0;0;1821;1;1
492.5;9.471.154;52;1957.5;0;0;1812;1;1
1217.5;1.844.697;66;1929;0;0;563;2;1
698.6;2.183.125;32;1967;0;0;1812;1;1
350.8;4.127.059;85;1929;0;0;1812;1;0
664.4;13.288;50;1956;0;0;1811;1;0
2194.7;1.567.643;140;1918;1;0;563;2;1
1172.3;1.803.539;65;1929;0;0;1811;1;0
797.9;997.375;80;1929;0;0;552;1;1
552.3;5.875.532;94;1918;0;0;1712;1;0
1179.7;1.325.506;89;1973;0;0;2024;1;1
590.9;1.790.606;33;1970;0;0;2121;1;1
612.5;9.423.077;65;1972;0;0;1402;1;1
1021;1.501.471;68;1961;0;1;1406;1;1
283.3;5.058.928;56;1918;0;0;1401;1;0
1175.5;1.728.676;68;1972;0;0;1401;1;1
1009.2;1.293.846;78;1939;0;0;1401;1;1
2361.3;2.053.304;115;1955;0;0;1372;3;1
887.9;1.138.333;78;1968;0;0;1344;2;1
1383.1;2.195.397;63;1971;0;0;1343;2;1
1117.5;166.791;67;1972;1;0;1321;1;1
537.3;6.105.682;88;1934;0;0;1372;2;1
346;Jun 92;50;1929;0;0;1335;2;0
780.4;8.214.737;95;1918;0;0;1373;2;1
1128.4;1.213.333;93;1964;1;0;1362;1;1
1231.2;2.238.545;55;1981;0;0;1361;1;1
769.5;15.39;50;1967;0;0;1361;1;1
1532.2;9.759.235;157;1918;0;0;1242;2;1
1428;17.85;80;1991;0;0;1235;2;1
854.7;1.987.675;43;1991;0;0;1235;2;1
648.7;810.875;80;1960;0;0;1241;2;1
418.4;8.538.775;49;1948;0;0;1236;1;1
431.5;Aug 63;50;1918;0;0;1236;1;1
643.6;1.496.744;43;1952;0;0;1236;1;1
233.2;5.423.256;43;1937;0;0;1242;2;0
597.2;1.270.638;47;1952;0;0;1236;1;1
1723.3;1.566.636;110;1918;0;0;411;2;1
450.3;562.875;80;1929;0;0;350;2;0
635.4;1.008.571;63;1957.5;0;0;411;2;1
851.3;1.773.542;48;1957.5;0;0;372;2;1
798.3;15.966;50;1918;0;0;360;2;0
847.6;2.173.333;39;1972;0;0;2031;2;1
425.3;17.012;25;1961;0;0;1831;1;1
1204.8;1.943.226;62;1956;0;0;1841;1;0
1001.3;14.725;68;1957.5;0;0;350;2;1
899.6;1.110.617;81;1959;1;0;415;2;1
753.3;9.535.443;79;1991;0;0;2222;1;1
1571.3;2.182.361;72;1976;0;0;2145;2;1
499.6;8.190.164;61;1961;0;0;2135;1;1
933.9;1.667.679;56;1964;0;0;2121;1;1
339.8;5.663.333;60;1918;0;0;623;1;1
1266.5;2.261.607;56;1985;0;0;1235;2;1
533.7;1.270.714;42;1940;0;0;1233;1;1
1311.7;1.561.548;84;1970;0;0;2143;2;1
539.6;2.075.385;26;1959;0;0;624;1;1
858.2;9.033.685;95;1918;0;0;623;1;1
804.3;1.058.289;76;1929;0;0;1011;1;1
787.7;1.009.872;78;1957.5;0;0;915;1;1
536.8;13.42;40;1966;0;0;1134;1;1
795.3;24. Jan;33;1973;0;0;1321;1;1
1386.7;1.733.375;80;1981;1;0;2148;3;1
1161.1;1.095.377;106;1969;1;0;2113;1;1
488.2;1.017.083;48;1972;0;0;2121;1;1
749.4;1.170.938;64;1960;0;0;2131;1;1
1349.3;1.568.954;86;1965;0;0;2148;1;1
1570.3;1.891.928;83;1957.5;0;0;411;2;1
430.7;6.333.824;68;1972;0;0;2222;1;1
998.9;1.752.456;57;1988;0;0;1236;1;1
471.1;8.565.454;55;1957.5;0;0;413;2;0
1601.9;1.686.211;95;1983;0;0;922;2;1
492.4;1.262.564;39;1961;0;0;1821;1;0
907;1.067.059;85;1973;0;0;713;1;1
556.9;1.988.929;28;1950;0;0;612;1;1
351.6;6.278.572;56;1939;0;0;814;1;1
965.4;3.016.875;32;1991;1;0;332;2;1
863.6;1.349.375;64;1918;0;0;962;1;1
356.3;6.250.877;57;1918;0;0;961;2;1
463.7;115.925;40;1994.5;0;0;1621;1;1
481.5;4.377.273;110;1918;0;0;1711;1;0
1263.6;1.469.302;86;1972;0;0;552;1;1
495.8;8.263.333;60;1918;0;0;1711;1;0
446.9;1.396.562;32;1968;0;0;1811;1;1
231.3;3.855;60;1939;0;0;1925;1;0
646.8;1.577.561;41;1961;0;0;1821;1;1
706.7;1.442.245;49;1957.5;0;0;552;1;1
500.9;1.517.879;33;1961;0;0;1133;1;1
382.5;6.483.051;59;1990;0;0;1952;3;1
650.4;1.912.941;34;1965;0;0;1944;1;1
623.4;1.781.143;35;1929;0;0;563;2;1
636.2;1.767.222;36;1972;0;0;963;1;1
214.4;8.246.154;26;1918;0;0;916;2;0
2289.6;1.671.241;137;1918;0;1;372;2;1
736;897.561;82;1939;0;0;1011;1;1
361.4;1.204.667;30;1959;0;0;964;3;1
997.9;1.385.972;72;1991;0;0;2144;2;1
278.5;5.460.784;51;1940;0;0;734;2;0
612.9;1.802.647;34;1977;0;0;411;2;1
350.1;1.207.241;29;1959;0;0;924;3;1
1096.3;756.069;145;1929;0;0;1238;1;1
645.1;32.255;20;1972;0;0;411;2;1
760.5;1.358.036;56;1957.5;0;0;1712;1;1
732.3;2.092.286;35;1939;0;0;962;1;1
664.6;1.054.921;63;1954;0;0;2513;1;1
852.3;1.331.719;64;1959;0;0;113;2;1
926.9;1.269.726;73;1968;0;0;1402;1;1
1813.3;18.133;100;1972;1;0;1124;1;1
980.9;Nov 54;85;1957.5;0;0;350;2;1
1051.4;1.947.037;54;1939;0;0;413;2;1
841.5;2.157.692;39;1957.5;0;1;413;2;1
673.5;8.634.615;78;1961;0;0;432;1;1
475.5;1.285.135;37;1957;0;0;411;2;1
1060.8;1.537.391;69;1984;0;0;1235;2;1
533.8;1.779.333;30;1960;0;0;1241;1;1
586.4;1.028.772;57;1940;0;0;2525;1;1
643.3;7.568.235;85;1969;0;0;1851;3;1
564.4;28.22;20;1957.5;0;0;372;2;1
1074.6;1.580.294;68;1957.5;0;0;372;2;1
714;Dez 75;56;1962;0;0;422;1;1
927.6;1.078.605;86;1953;0;0;1721;1;1
279.7;8.740.625;32;1955;0;0;1821;1;1
1037.1;1.401.486;74;1960;0;0;512;3;1
517.1;7.955.384;65;1959;0;0;543;1;0
500.6;1.430.286;35;1950;0;0;2322;1;1
568.2;6.845.783;83;1961;0;0;1631;1;1
777.7;9.844.304;79;1958;0;0;712;1;1
941.3;9.605.102;98;1974;0;0;1402;1;1
593.8;5.879.208;101;1929;0;0;1372;2;1
1434.6;19.128;75;1918;0;0;232;2;1
1355.5;1.613.691;84;1981;1;1;611;1;1
514.5;1.008.823;51;1958;0;0;1926;1;1
657.2;1.133.103;58;1939;0;0;563;2;0
721.2;2.060.571;35;1957;0;0;922;2;1
934.3;1.668.393;56;1972;0;0;1342;1;1
861.2;1.411.803;61;1954;0;0;1821;1;1
506.8;6.581.818;77;1968;0;0;711;1;1
1147.4;1.765.231;65;1993;1;1;1921;1;1
567.8;1.720.606;33;1983;0;1;1921;1;1
917.7;9.559.375;96;1929;0;0;611;1;1
1021.3;7.509.559;136;1929;0;0;623;1;0
1092.4;1.606.471;68;1981;0;0;731;2;1
885.3;1.580.893;56;1970;0;0;1712;1;1
426.2;5.607.895;76;1939;0;0;1014;1;1
1442.7;2.944.286;49;1994;1;1;1853;2;1
592.3;1.444.634;41;1973;0;0;1643;1;1
595.7;9.928.333;60;1963;0;0;711;1;1
190.2;3.019.047;63;1918;0;0;563;1;0
679.1;1.170.862;58;1967;0;0;2514;1;1
829.1;1.884.318;44;1957.5;0;0;231;2;1
741.9;1.030.417;72;1993;1;0;951;2;1
975.7;1.393.857;70;1930;0;0;731;2;1
1230;2.236.364;55;1939;0;0;426;2;1
917.1;1.206.711;76;1963;0;0;414;2;1
891.2;1.414.603;63;1924;0;0;1261;2;1
1005.4;1.396.389;72;1974;0;0;2143;1;1
658.2;802.683;82;1939;0;0;1011;1;1
903.7;2.053.864;44;1991;0;0;962;1;1
603.3;6.934.483;87;1918;0;0;412;2;0
655.2;642.353;102;1929;0;0;122;2;1
2216.1;1.787.177;124;1918;1;0;242;1;1
431;9.369.565;46;1948;0;0;1236;1;1
627.9;17.94;35;1957.5;0;0;415;2;1
1008.3;16.805;60;1984;0;0;2149;1;1
1134.5;1.400.617;81;1986;1;1;2024;1;1
1183.1;1.391.882;85;1957.5;0;0;411;2;1
393.7;8.034.694;49;1963;0;0;711;1;0
644.2;1.840.571;35;1972;0;0;1841;1;1
647.6;113.614;57;1929;0;0;623;1;1
823.4;16.468;50;1971;0;0;2021;1;1
724.6;9.289.743;78;1939;0;0;426;2;1
637.4;1.416.444;45;1959;0;0;1842;2;1
1196.2;1.553.506;77;1967;0;0;1545;2;1
961.4;2.002.917;48;1988;0;0;623;1;1
1015.3;15.62;65;1957.5;0;0;360;2;1
686.3;1.319.808;52;1932;0;0;1812;1;1
455.9;1.424.687;32;1972;0;0;1622;1;1
575;2.053.572;28;1957.5;0;0;2024;1;1
522.2;1.004.231;52;1957.5;0;0;916;2;1
875;1.346.154;65;1972;0;0;915;1;1
390.8;5.747.059;68;1952;0;0;163;3;1
366.5;6.787.037;54;1957.5;0;0;151;2;1
893.2;9.924.444;90;1918;0;0;563;2;1
1442.3;1.737.711;83;1964;0;0;1635;1;1
713.1;1.131.905;63;1960;0;0;261;1;1
565.2;1.314.419;43;1918;0;0;231;2;1
808;20. Feb;40;1990;0;0;1534;2;1
650.2;1.806.111;36;1979;0;0;1833;1;1
1508;2.010.667;75;1929;0;0;565;2;1
658.5;9.828.359;67;1924;0;0;411;2;0
934.2;1.213.247;77;1956;0;0;411;2;1
962.7;3.008.438;32;1957.5;0;0;962;1;1
416.8;1.984.762;21;1959;0;0;1261;2;1
749.8;1.209.355;62;1973;0;0;2024;1;1
1331.5;13.315;100;1963;0;1;1832;1;1
500.5;1.516.667;33;1972;0;0;963;1;1
971.1;16.185;60;1973;0;0;241;2;1
513.8;8.287.097;62;1939;0;0;961;2;1
1249.5;1.983.333;63;1936;0;0;1372;2;1
1300;1.340.206;97;1974;1;0;1341;1;1
1243.7;1.856.269;67;1939;0;0;962;1;0
842.2;1.791.915;47;1984;0;1;962;1;1
592.1;9.868.333;60;1957.5;0;0;152;2;1
630.3;2.033.226;31;1918;0;1;1713;1;1
874;1.365.625;64;1973;0;0;2144;2;1
869.4;101.093;86;1950;0;0;1131;1;0
764.1;7.718.182;99;1918;0;0;541;2;1
835.4;1.326.032;63;1968;0;0;1921;2;1
873.1;7.275.833;120;1924;0;0;521;2;1
1546.8;1.628.211;95;1939;0;0;822;1;1
760.3;1.134.776;67;1959;0;0;1132;1;1
1457.2;1.324.727;110;1957.5;0;0;1013;1;1
866.3;2.112.927;41;1972;0;0;1643;1;1
411;9.340.909;44;1918;0;0;1842;1;0
730.9;913.625;80;1954;0;0;1722;1;1
1017.9;9.088.393;112;1918;0;0;522;2;1
770.8;1.027.733;75;1967;0;0;1957;1;1
2220.6;18.505;120;1971;0;0;1250;3;1
520.7;6.125.883;85;1988;1;0;422;1;1
1122.7;7.016.875;160;1918;0;0;241;2;0
921.5;1.738.679;53;1973;0;1;611;1;1
1148.6;1.335.581;86;1985;1;0;252;1;1
849.6;9.135.484;93;1918;0;0;914;2;0
1024.5;1.529.105;67;1971;0;0;2148;2;1
1389.6;1.674.217;83;1918;0;0;341;2;0
1624.8;1.477.091;110;1918;1;0;961;2;1
1086.8;2.650.732;41;1972;0;0;381;2;1
703.6;1.134.839;62;1953;0;0;522;2;0
